id	modified	bibliographicCitation	references	institutionCode	collectionCode	basisOfRecord	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	occurrenceStatus	preparations	associatedOccurrences	associatedReferences	otherCatalogNumbers	occurrenceRemarks	organismID	materialSampleID	eventID	fieldNumber	eventDate	eventTime	year	month	verbatimEventDate	samplingProtocol	sampleSizeValue	sampleSizeUnit	waterBody	country	stateProvince	county	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	footprintWKT	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationRemarks	scientificNameID	taxonConceptID	scientificName	kingdom	phylum	class	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	vernacularName
347	2019-01-02T15:18:50			SharkBase	SharkBase	HumanObservation	347					1	individuals			present										2013-09-11 23:09:00															-27.5197	32.6868	100	0.0009	POINT (32.68680 -27.51970)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
348	2019-01-02T15:18:50			SharkBase	SharkBase	HumanObservation	348					1	individuals			present										2013-09-11 23:09:00															-27.5197	32.6868	100	0.0009	POINT (32.68680 -27.51970)							urn:lsid:marinespecies.org:taxname:1382142		Neotrygon australiae	Animalia	Chordata		Dasyatidae	Neotrygon				species		
351	2019-01-02T15:18:51			SharkBase	SharkBase	HumanObservation	351					1	individuals			present										2012-02-04 00:02:00															-27.0111	32.8688	100	0.0009	POINT (32.86876 -27.01112)							urn:lsid:marinespecies.org:taxname:105843		Carcharias taurus	Animalia	Chordata		Odontaspididae	Carcharias				Species		
349	08/AUG/22			SharkBase	SharkBase	HumanObservation	349					1	individuals			present										2014-03-30 00:03:00															-26.8266	32.9034	100	0.0009	POINT (32.90336 -26.82664)							urn:lsid:marinespecies.org:taxname:105792		Carcharhinus leucas	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
35	2019-01-02T15:18:50			SharkBase	SharkBase	HumanObservation	35					1	individuals			present										2015-02-23 00:02:00															-8.3559	116.028	100	0.0009	POINT (116.02837 -8.35590)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
350	2019-01-02T15:18:50			SharkBase	SharkBase	HumanObservation	350					1	individuals			present										2014-03-30 00:03:00															-26.8309	32.8982	100	0.0009	POINT (32.89821 -26.83093)							urn:lsid:marinespecies.org:taxname:105793		Carcharhinus limbatus	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
352	2019-01-02T15:18:51			SharkBase	SharkBase	HumanObservation	352					1	individuals			present										2014-03-30 00:03:00									Mozambique						-26.849	32.888	100	0.0009	POINT (32.88800 -26.84900)							urn:lsid:marinespecies.org:taxname:278243		Aetobatus ocellatus	Animalia	Chordata		Myliobatidae	Aetobatus						
353	2019-01-02T15:18:51			SharkBase	SharkBase	HumanObservation	353					1	individuals			present										2012-03-03 00:03:00															-34.196	18.4524	100	0.0009	POINT (18.45236 -34.19600)							urn:lsid:marinespecies.org:taxname:217628		Notorynchus cepedianus	Animalia	Chordata		Hexanchidae	Notorynchus				Species		
354	08/AUG/22			SharkBase	SharkBase	HumanObservation	354					1	individuals			present										2014-06-08 23:06:00															-18.3232	178.02901	100	0.0009	POINT (178.02871 -18.32317)							urn:lsid:marinespecies.org:taxname:105792		Carcharhinus leucas	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
355	2019-01-02T15:18:51			SharkBase	SharkBase	HumanObservation	355					1	individuals			present										2014-06-06 23:06:00															-18.3242	178.03101	100	0.0009	POINT (178.03095 -18.32415)							urn:lsid:marinespecies.org:taxname:217356		Negaprion acutidens	Animalia	Chordata		Carcharhinidae	Negaprion				Species		
356	2019-01-02T15:18:51			SharkBase	SharkBase	HumanObservation	356					1	individuals			present										2015-05-19 23:05:00									Australia	Queensland					-26.9833	153.5	100	0.0009	POINT (153.50000 -26.98333)							urn:lsid:marinespecies.org:taxname:281932		Orectolobus ornatus	Animalia	Chordata		Orectolobidae	Orectolobus				Species		
36	2019-01-02T15:18:51			SharkBase	SharkBase	HumanObservation	36					1	individuals			present										2012-12-16 00:12:00									Australia	Western Australia					-23.128	113.77	100	0.0009	POINT (113.76954 -23.12796)							urn:lsid:marinespecies.org:taxname:217337		Carcharhinus amblyrhynchos	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species	(Bleeker, 1856)	Grey Reef Shark
360	2019-01-02T15:18:51			SharkBase	SharkBase	HumanObservation	360					1	individuals			present										2006-03-17 00:03:00									Australia	New South Wales					-30.9396	153.101	100	0.0009	POINT (153.10093 -30.93958)							urn:lsid:marinespecies.org:taxname:105843		Carcharias taurus	Animalia	Chordata		Odontaspididae	Carcharias				Species		
695	19/AUG/22			SharkBase	SharkBase	HumanObservation	695					1	individuals			present										2013-02-17 00:02:00									Ecuador						-0.77673	-89.52	100	0.0009	POINT (-89.51998 -0.77673)							urn:lsid:marinespecies.org:taxname:105816		Sphyrna lewini	Animalia	Chordata		Sphyrnidae	Sphyrna				Species	(Griffith & Smith, 1834)	Scalloped hammerhead
696	2019-01-02T15:19:23			SharkBase	SharkBase	HumanObservation	696					1	individuals			present										2015-04-12 23:04:00									France						43.5607	4.08607	100	0.0009	POINT (4.08607 43.56070)							urn:lsid:marinespecies.org:taxname:105801		Prionace glauca	Animalia	Chordata		Carcharhinidae	Prionace				Species		
697	2019-01-02T15:19:23			SharkBase	SharkBase	HumanObservation	697					1	individuals			present										2015-04-16 23:04:00									France						42.542	3.0485	100	0.0009	POINT (3.04850 42.54195)							urn:lsid:marinespecies.org:taxname:105836		Alopias vulpinus	Animalia	Chordata		Alopiidae	Alopias				Species		
70	2019-01-02T15:19:23			SharkBase	SharkBase	HumanObservation	70					1	individuals			present										2010-07-25 23:07:00															16.4439	-88.1972	100	0.0009	POINT (-88.19719 16.44390)							urn:lsid:marinespecies.org:taxname:105719		Carcharhinus	Animalia	Chordata		Carcharhinidae	Carcharhinus				genus		
698	2019-01-02T15:19:23			SharkBase	SharkBase	HumanObservation	698					1	individuals			present										2015-06-17 23:06:00															40.4805	-73.6158	100	0.0009	POINT (-73.61584 40.48051)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
699	2019-01-02T15:19:23			SharkBase	SharkBase	HumanObservation	699					1	individuals			present										2015-02-08 00:02:00															-3.40855	-80.4193	100	0.0009	POINT (-80.41934 -3.40855)							urn:lsid:marinespecies.org:taxname:105857		Manta birostris	Animalia	Chordata		Mobulidae	Manta				species		
7	2019-01-02T15:19:23			SharkBase	SharkBase	HumanObservation	7					1	individuals			present										2005-12-09 00:12:00															24.4907	-77.7075	100	0.0009	POINT (-77.70746 24.49067)							urn:lsid:marinespecies.org:taxname:105719		Carcharhinus	Animalia	Chordata		Carcharhinidae	Carcharhinus				genus		
700	2019-01-02T15:19:23			SharkBase	SharkBase	HumanObservation	700					1	individuals			present										2015-02-08 00:02:00									Peru						-3.50371	-80.3909	100	0.0009	POINT (-80.39092 -3.50371)							urn:lsid:marinespecies.org:taxname:217432		Mobula japanica	Animalia	Chordata		Mobulidae	Mobula				species		
701	2019-01-02T15:19:24			SharkBase	SharkBase	HumanObservation	701					1	individuals			present										2015-01-19 00:01:00									Peru						-3.50371	-80.3909	100	0.0009	POINT (-80.39092 -3.50371)							urn:lsid:marinespecies.org:taxname:105759		Rhinoptera	Animalia	Chordata		Rhinopteridae	Rhinoptera				genus		
702	19/AUG/22			SharkBase	SharkBase	HumanObservation	702					1	individuals			present										2015-06-01 23:06:00															28.7794	-112.51	100	0.0009	POINT (-112.51034 28.77942)							urn:lsid:marinespecies.org:taxname:105816		Sphyrna lewini	Animalia	Chordata		Sphyrnidae	Sphyrna				Species	(Griffith & Smith, 1834)	Scalloped hammerhead
703	2019-01-02T15:19:24			SharkBase	SharkBase	HumanObservation	703					1	individuals			present										2012-04-02 23:04:00															28.2751	-111.494	100	0.0009	POINT (-111.49410 28.27509)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
704	2019-01-02T15:19:24			SharkBase	SharkBase	HumanObservation	704					1	individuals			present										2014-05-02 23:05:00															29.4915	-112.4	100	0.0009	POINT (-112.40023 29.49150)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
705	2019-01-02T15:19:24			SharkBase	SharkBase	HumanObservation	705					1	individuals			present										2015-02-14 00:02:00															28.8215	-111.973	100	0.0009	POINT (-111.97304 28.82154)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
706	2019-01-02T15:19:24			SharkBase	SharkBase	HumanObservation	706					1	individuals			present										2015-04-28 23:04:00															29.5015	-112.396	100	0.0009	POINT (-112.39560 29.50151)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
707	08/AUG/22			SharkBase	SharkBase	HumanObservation	707					1	individuals			present										2015-06-19 23:06:00															-18.3003	178.01801	100	0.0009	POINT (178.01768 -18.30030)							urn:lsid:marinespecies.org:taxname:105792		Carcharhinus leucas	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
708	2019-01-02T15:19:24			SharkBase	SharkBase	HumanObservation	708					1	individuals			present										2015-06-19 23:06:00															-18.3003	178.01801	100	0.0009	POINT (178.01768 -18.30030)							urn:lsid:marinespecies.org:taxname:217337		Carcharhinus amblyrhynchos	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species	(Bleeker, 1856)	Grey Reef Shark
709	2019-01-02T15:19:24			SharkBase	SharkBase	HumanObservation	709					1	individuals			present										2015-06-19 23:06:00															-18.3003	178.01801	100	0.0009	POINT (178.01768 -18.30030)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
71	2019-01-02T15:19:24			SharkBase	SharkBase	HumanObservation	71					1	individuals			present										2015-04-04 00:04:00									Australia	Western Australia					-32.0309	115.454	100	0.0009	POINT (115.45421 -32.03091)							urn:lsid:marinespecies.org:taxname:105799		Galeocerdo cuvier	Animalia	Chordata		Carcharhinidae	Galeocerdo				Species	(Péron & Lesueur, 1822)	Tiger Shark
710	2019-01-02T15:19:25			SharkBase	SharkBase	HumanObservation	710					1	individuals			present										2015-06-19 23:06:00															-18.3003	178.01801	100	0.0009	POINT (178.01768 -18.30030)							urn:lsid:marinespecies.org:taxname:105795		Carcharhinus melanopterus	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
711	2019-01-02T15:19:25			SharkBase	SharkBase	HumanObservation	711					1	individuals			present										2015-06-19 23:06:00															-18.3003	178.01801	100	0.0009	POINT (178.01768 -18.30030)							urn:lsid:marinespecies.org:taxname:220030		Nebrius ferrugineus	Animalia	Chordata		Ginglymostomatidae	Nebrius				species		
717	2019-01-02T15:19:25			SharkBase	SharkBase	HumanObservation	717					1	individuals			present										2015-04-28 23:04:00									United States						33.7414	-118.105	100	0.0009	POINT (-118.10479 33.74141)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
718	2019-01-02T15:19:25			SharkBase	SharkBase	HumanObservation	718					1	individuals			present										2015-06-17 23:06:00									Australia	Australian Capital Territory					-35.14	150.728	100	0.0009	POINT (150.72824 -35.14002)							urn:lsid:marinespecies.org:taxname:276699		Heterodontus portusjacksoni	Animalia	Chordata		Heterodontidae	Heterodontus				Species		
361	2019-01-02T15:18:51			SharkBase	SharkBase	HumanObservation	361					1	individuals			present										2006-03-17 00:03:00									Australia	New South Wales					-30.9393	153.10001	100	0.0009	POINT (153.09966 -30.93934)							urn:lsid:marinespecies.org:taxname:278243		Aetobatus ocellatus	Animalia	Chordata		Myliobatidae	Aetobatus						
362	2019-01-02T15:18:51			SharkBase	SharkBase	HumanObservation	362					1	individuals			present										2006-03-18 00:03:00									Australia	New South Wales					-30.9097	153.091	100	0.0009	POINT (153.09056 -30.90974)							urn:lsid:marinespecies.org:taxname:398229		Orectolobus halei	Animalia	Chordata		Orectolobidae	Orectolobus				species		
363	2019-01-02T15:18:52			SharkBase	SharkBase	HumanObservation	363					1	individuals			present										2008-01-04 00:01:00									Australia	South Australia					-35.2221	136.07401	100	0.0009	POINT (136.07419 -35.22206)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
364	2019-01-02T15:18:52			SharkBase	SharkBase	HumanObservation	364					1	individuals			present										2010-11-20 00:11:00									Australia	New South Wales					-32.6183	152.33501	100	0.0009	POINT (152.33538 -32.61834)							urn:lsid:marinespecies.org:taxname:105843		Carcharias taurus	Animalia	Chordata		Odontaspididae	Carcharias				Species		
365	2019-01-02T15:18:52			SharkBase	SharkBase	HumanObservation	365					1	individuals			present										2012-11-26 00:11:00															-16.7814	146.265	100	0.0009	POINT (146.26499 -16.78136)							urn:lsid:marinespecies.org:taxname:1382142		Neotrygon australiae	Animalia	Chordata		Dasyatidae	Neotrygon				species		
366	2019-01-02T15:18:52			SharkBase	SharkBase	HumanObservation	366					1	individuals			present										2014-02-13 00:02:00									Australia	Queensland					-23.4423	151.91	100	0.0009	POINT (151.91040 -23.44226)							urn:lsid:marinespecies.org:taxname:217356		Negaprion acutidens	Animalia	Chordata		Carcharhinidae	Negaprion				Species		
367	2019-01-02T15:18:52			SharkBase	SharkBase	HumanObservation	367					1	individuals			present										2014-05-22 23:05:00									Australia	New South Wales					-32.6287	152.31599	100	0.0009	POINT (152.31569 -32.62871)							urn:lsid:marinespecies.org:taxname:398229		Orectolobus halei	Animalia	Chordata		Orectolobidae	Orectolobus				species		
368	2019-01-02T15:18:52			SharkBase	SharkBase	HumanObservation	368					1	individuals			present										2014-05-24 23:05:00									Australia	New South Wales					-33.4458	151.44901	100	0.0009	POINT (151.44916 -33.44578)							urn:lsid:marinespecies.org:taxname:105843		Carcharias taurus	Animalia	Chordata		Odontaspididae	Carcharias				Species		
369	2019-01-02T15:18:52			SharkBase	SharkBase	HumanObservation	369					1	individuals			present										2014-06-06 23:06:00															-18.324	178.026	100	0.0009	POINT (178.02580 -18.32398)							urn:lsid:marinespecies.org:taxname:217337		Carcharhinus amblyrhynchos	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species	(Bleeker, 1856)	Grey Reef Shark
37	2019-01-02T15:18:52			SharkBase	SharkBase	HumanObservation	37					1	individuals			present																			Australia	Western Australia					-22	113.9	100	0.0009	POINT (113.90000 -22.00000)							urn:lsid:marinespecies.org:taxname:105847		Rhincodon typus	Animalia	Chordata		Rhincodontidae	Rhincodon				Species	Smith, 1828	Whale Shark
373	2019-01-02T15:18:53			SharkBase	SharkBase	HumanObservation	373					1	individuals			present										2014-07-25 23:07:00									Australia	New South Wales					-33.4462	151.44901	100	0.0009	POINT (151.44878 -33.44623)							urn:lsid:marinespecies.org:taxname:276695		Heterodontus galeatus	Animalia	Chordata		Heterodontidae	Heterodontus				species		
370	2019-01-02T15:18:52			SharkBase	SharkBase	HumanObservation	370					1	individuals			present										2014-06-06 23:06:00															-18.3227	178.02499	100	0.0009	POINT (178.02511 -18.32268)							urn:lsid:marinespecies.org:taxname:217352		Carcharhinus albimarginatus	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
371	2019-01-02T15:18:52			SharkBase	SharkBase	HumanObservation	371					1	individuals			present										2014-06-06 23:06:00															-18.3223	178.02499	100	0.0009	POINT (178.02545 -18.32235)							urn:lsid:marinespecies.org:taxname:220030		Nebrius ferrugineus	Animalia	Chordata		Ginglymostomatidae	Nebrius				species		
372	2019-01-02T15:18:53			SharkBase	SharkBase	HumanObservation	372					1	individuals			present										2014-06-06 23:06:00															-18.3246	178.028	100	0.0009	POINT (178.02820 -18.32463)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
374	2019-01-02T15:18:53			SharkBase	SharkBase	HumanObservation	374					1	individuals			present										2014-07-25 23:07:00									Australia	New South Wales					-33.4456	151.44901	100	0.0009	POINT (151.44913 -33.44565)							urn:lsid:marinespecies.org:taxname:276699		Heterodontus portusjacksoni	Animalia	Chordata		Heterodontidae	Heterodontus				Species		
375	2019-01-02T15:18:53			SharkBase	SharkBase	HumanObservation	375					1	individuals			present										2014-11-18 00:11:00															-16.4247	145.98801	100	0.0009	POINT (145.98765 -16.42474)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
376	2019-01-02T15:18:53			SharkBase	SharkBase	HumanObservation	376					1	individuals			present										2015-02-07 00:02:00									Australia	New South Wales					-32.6	152.32401	100	0.0009	POINT (152.32448 -32.59997)							urn:lsid:marinespecies.org:taxname:105843		Carcharias taurus	Animalia	Chordata		Odontaspididae	Carcharias				Species		
377	2019-01-02T15:18:53			SharkBase	SharkBase	HumanObservation	377					1	individuals			present										2015-04-05 23:04:00									Australia	New South Wales					-32.7174	152.14101	100	0.0009	POINT (152.14078 -32.71736)							urn:lsid:marinespecies.org:taxname:283064		Trygonorrhina fasciata	Animalia	Chordata		Rhinobatidae	Trygonorrhina				Species	Müller & Henle, 1841	Eastern Fiddler Ray
378	2019-01-02T15:18:53			SharkBase	SharkBase	HumanObservation	378					1	individuals			present										2015-04-05 23:04:00									Australia	New South Wales					-32.7168	152.14101	100	0.0009	POINT (152.14095 -32.71679)							urn:lsid:marinespecies.org:taxname:271491		Myliobatis tenuicaudatus	Animalia	Chordata		Myliobatidae	Myliobatis				Species		
381	2019-01-02T15:18:53			SharkBase	SharkBase	HumanObservation	381					1	individuals			present										2014-05-01 23:05:00															-27.5348	32.683	100	0.0009	POINT (32.68300 -27.53480)							urn:lsid:marinespecies.org:taxname:205568		Pastinachus	Animalia	Chordata		Dasyatidae	Pastinachus				genus		
382	2019-01-02T15:18:53			SharkBase	SharkBase	HumanObservation	382					1	individuals			present										2013-10-01 23:10:00															-27.5297	32.6828	100	0.0009	POINT (32.68280 -27.52970)							urn:lsid:marinespecies.org:taxname:217424		Urogymnus asperrimus	Animalia	Chordata		Dasyatidae	Urogymnus				Species		
719	08/AUG/22			SharkBase	SharkBase	HumanObservation	719					1	individuals			present										2015-06-18 23:06:00															-18.3005	178.01801	100	0.0009	POINT (178.01768 -18.30047)							urn:lsid:marinespecies.org:taxname:105792		Carcharhinus leucas	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
72	2019-01-02T15:19:25			SharkBase	SharkBase	HumanObservation	72					1	individuals			present										2015-03-21 00:03:00									Australia	New South Wales					-34.4555	150.92999	100	0.0009	POINT (150.93049 -34.45551)							urn:lsid:marinespecies.org:taxname:105843		Carcharias taurus	Animalia	Chordata		Odontaspididae	Carcharias				Species		
720	2019-01-02T15:19:25			SharkBase	SharkBase	HumanObservation	720					1	individuals			present										2015-06-18 23:06:00															-18.3005	178.01801	100	0.0009	POINT (178.01768 -18.30047)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
724	08/AUG/22			SharkBase	SharkBase	HumanObservation	724					1	individuals			present										2015-06-09 23:06:00															-18.3002	178.01801	100	0.0009	POINT (178.01756 -18.30019)							urn:lsid:marinespecies.org:taxname:105792		Carcharhinus leucas	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
721	2019-01-02T15:19:25			SharkBase	SharkBase	HumanObservation	721					1	individuals			present										2015-06-18 23:06:00															-18.3005	178.01801	100	0.0009	POINT (178.01768 -18.30047)							urn:lsid:marinespecies.org:taxname:105795		Carcharhinus melanopterus	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
722	2019-01-02T15:19:25			SharkBase	SharkBase	HumanObservation	722					1	individuals			present										2015-06-18 23:06:00															-18.3005	178.01801	100	0.0009	POINT (178.01768 -18.30047)							urn:lsid:marinespecies.org:taxname:217337		Carcharhinus amblyrhynchos	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species	(Bleeker, 1856)	Grey Reef Shark
723	2019-01-02T15:19:25			SharkBase	SharkBase	HumanObservation	723					1	individuals			present										2015-06-18 23:06:00															-18.3005	178.01801	100	0.0009	POINT (178.01768 -18.30047)							urn:lsid:marinespecies.org:taxname:220030		Nebrius ferrugineus	Animalia	Chordata		Ginglymostomatidae	Nebrius				species		
725	08/AUG/22			SharkBase	SharkBase	HumanObservation	725					1	individuals			present										2015-06-09 23:06:00															-18.299	178.01801	100	0.0009	POINT (178.01781 -18.29897)							urn:lsid:marinespecies.org:taxname:105792		Carcharhinus leucas	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
726	08/AUG/22			SharkBase	SharkBase	HumanObservation	726					1	individuals			present										2015-06-09 23:06:00															-18.299	178.01801	100	0.0009	POINT (178.01781 -18.29897)							urn:lsid:marinespecies.org:taxname:105792		Carcharhinus leucas	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
727	08/AUG/22			SharkBase	SharkBase	HumanObservation	727					1	individuals			present										2015-06-09 23:06:00															-18.299	178.01801	100	0.0009	POINT (178.01781 -18.29897)							urn:lsid:marinespecies.org:taxname:105792		Carcharhinus leucas	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
